Date,Closing Price (USD),active_addresses,hash_rate,btc_left,total_addresses,difficulty,total_fees,fed_assets,GLD,IYE,SLV,SPY,TLT,UUP,NYFed_inflation,Google_popularity
4/12/2019,5077.515864,772966,4.77E+19,3357400,499428773,2.75E+22,100.5657148,3935367.714,121.830002,36.779999,14.05,290.160004,122.669998,25.959999,2.810319941,12
4/13/2019,5066.86704,595840,4.29E+19,3355712.5,499747434,2.75E+22,66.22119369,3934659.571,121.830002,36.779999,14.05,290.160004,122.669998,25.959999,2.810319941,12
4/14/2019,5158.387401,594251,3.89E+19,3354187.5,500042003,2.75E+22,57.42373876,3933951.429,121.830002,36.779999,14.05,290.160004,122.669998,25.959999,2.810319941,12
4/15/2019,5045.675166,775820,4.58E+19,3352375,500440321,2.75E+22,78.96972247,3933243.286,121.599998,36.529999,14.06,289.970001,122.980003,25.950001,2.810319941,12
4/16/2019,5184.204468,772119,4.64E+19,3350562.5,500824027,2.75E+22,76.56869368,3932535.143,120.510002,36.799999,14.07,290.160004,122.209999,26.01,2.810319941,12
4/17/2019,5220.959934,748387,4.37E+19,3348837.5,501207100,2.75E+22,77.14980905,3931827,120.279999,36.709999,14.05,289.450012,122.260002,25.99,2.810319941,12
4/18/2019,5276.558982,744209,4.74E+19,3346975,501587059,2.75E+22,72.4195866,3931319.286,120.370003,36.549999,14.06,290.019989,122.900002,26.129999,2.810319941,12
4/19/2019,5266.661246,791178,4.84E+19,3345075,501989757,2.75E+22,78.43301725,3930811.571,120.370003,36.549999,14.06,290.019989,122.900002,26.129999,2.810319941,12
4/20/2019,5292.14833,688991,4.17E+19,3343437.5,502305448,2.75E+22,58.09103814,3930303.857,120.370003,36.549999,14.06,290.019989,122.900002,26.129999,2.810319941,12
4/21/2019,5276.558318,683505,5.11E+19,3341412.5,502591990,2.73E+22,50.31279868,3929796.143,120.370003,36.549999,14.06,290.019989,122.900002,26.129999,2.810319941,12
4/22/2019,5398.433417,645228,4.26E+19,3339737.5,502927772,2.73E+22,70.12693315,3929288.429,120.370003,37.310001,14.08,290.269989,122.309998,26.07,2.810319941,12
4/23/2019,5552.521911,715607,3.64E+19,3338287.5,503302469,2.73E+22,96.48121035,3928780.714,120.120003,37.32,13.91,292.880005,122.57,26.16,2.810319941,12
4/24/2019,5432.991017,880285,5.21E+19,3336250,503740093,2.73E+22,130.6749264,3928273,120.470001,36.66,14,292.230011,123.57,26.290001,2.810319941,12
4/25/2019,5132.227526,754024,4.47E+19,3334462.5,504130461,2.73E+22,94.30087588,3922761.286,120.57,36.509998,14,292.049988,123.389999,26.34,2.810319941,12
4/26/2019,5151.574528,769113,4.77E+19,3332575,504514038,2.73E+22,91.44744899,3917249.571,121.370003,36.09,14.1,293.410004,123.809998,26.309999,2.810319941,12
4/27/2019,5200.193239,614072,4.43E+19,3330862.5,504826307,2.73E+22,54.42092725,3911737.857,121.370003,36.09,14.1,293.410004,123.809998,26.309999,2.810319941,12
4/28/2019,5152.54574,594392,5.01E+19,3328825,505128443,2.73E+22,47.95393039,3906226.143,121.370003,36.09,14.1,293.410004,123.809998,26.309999,2.810319941,12
4/29/2019,5151.4335,793473,5.14E+19,3326787.5,505508350,2.73E+22,70.95469952,3900714.429,120.830002,35.990002,13.99,293.869995,123.019997,26.25,2.810319941,12
4/30/2019,5277.444469,837456,4.43E+19,3325037.5,505912354,2.73E+22,85.48463465,3895202.714,121.199997,35.939999,14.02,294.019989,123.650002,26.17,2.810319941,12
5/1/2019,5297.942492,765604,5.46E+19,3322900,506305715,2.73E+22,65.62521893,3889691,120.400002,35.16,13.75,291.809998,123.900002,26.200001,2.67047402,17
5/2/2019,5405.878067,790956,5.81E+19,3320600,506708122,2.73E+22,64.71081505,3890051.714,119.940002,34.549999,13.71,291.179993,123.309998,26.26,2.67047402,17
5/3/2019,5697.679054,803527,4.74E+19,3318700,507115655,2.73E+22,81.27225085,3890412.429,120.650002,34.880001,13.96,294.029999,123.660004,26.16,2.67047402,17
5/4/2019,5812.331779,660279,4.31E+19,3317050,507465088,2.88E+22,60.62915441,3890773.143,120.650002,34.880001,13.96,294.029999,123.660004,26.16,2.67047402,17
5/5/2019,5713.035052,617817,4.33E+19,3315437.5,507782004,2.88E+22,62.87230397,3891133.857,120.650002,34.880001,13.96,294.029999,123.660004,26.16,2.67047402,17
5/6/2019,5706.008421,769259,5.01E+19,3313550,508172615,2.88E+22,76.31168717,3891494.571,120.809998,34.900002,13.98,292.820007,124,26.18,2.67047402,17
5/7/2019,5899.529693,759338,4.25E+19,3311962.5,508562649,2.88E+22,92.31932906,3891855.286,121.209999,34.630001,13.98,287.929993,124.949997,26.200001,2.67047402,17
5/8/2019,5932.441391,839325,5.04E+19,3310062.5,508997742,2.88E+22,112.3076522,3892216,120.910004,34.639999,13.89,287.529999,124.410004,26.209999,2.67047402,17
5/9/2019,6159.685902,826107,5.03E+19,3308187.5,509420758,2.88E+22,106.9565481,3888292.143,121.199997,34.619999,13.83,286.660004,124.919998,26.16,2.67047402,17
5/10/2019,6387.82945,784376,4.13E+19,3306625,509822723,2.88E+22,123.7436164,3884368.286,121.43,34.790001,13.84,288.100006,124.75,26.15,2.67047402,17
5/11/2019,7254.805536,775117,4.35E+19,3305000,510224800,2.88E+22,125.1233821,3880444.429,121.43,34.790001,13.84,288.100006,124.75,26.15,2.67047402,17
5/12/2019,6992.706661,824689,5.23E+19,3303025,510604588,2.88E+22,104.0801549,3876520.571,121.43,34.790001,13.84,288.100006,124.75,26.15,2.67047402,17
5/13/2019,7906.940835,876055,5.61E+19,3300937.5,511048601,2.88E+22,112.2005034,3872596.714,122.669998,34.18,13.84,280.859985,125.730003,26.15,2.67047402,17
5/14/2019,7928.417416,902398,5.06E+19,3299037.5,511504453,2.88E+22,132.6878956,3868672.857,122.459999,34.619999,13.86,283.399994,125.360001,26.209999,2.67047402,17
5/15/2019,8177.453519,877504,4.94E+19,3297175,511953764,2.88E+22,192.3590738,3864749,122.389999,34.84,13.85,285.059998,126.129997,26.219999,2.67047402,17
5/16/2019,7820.076243,882365,4.93E+19,3295350,512405676,2.88E+22,228.5157945,3864132.714,121.510002,35,13.65,287.700012,125.709999,26.290001,2.67047402,17
5/17/2019,7243.650539,907019,4.96E+19,3293462.5,512834172,2.88E+22,227.2665994,3863516.429,120.650002,34.599998,13.52,285.839996,125.989998,26.35,2.67047402,17
5/18/2019,7295.649729,855034,5.13E+19,3291550,513234961,2.88E+22,134.7873175,3862900.143,120.650002,34.599998,13.52,285.839996,125.989998,26.35,2.67047402,17
5/19/2019,8221.259395,748597,5.53E+19,3289512.5,513585516,2.88E+22,125.667293,3862283.857,120.650002,34.599998,13.52,285.839996,125.989998,26.35,2.67047402,17
5/20/2019,7917.012499,833737,5.28E+19,3287500,513994006,2.88E+22,186.0999113,3861667.571,120.639999,34.59,13.55,283.950012,125.730003,26.33,2.67047402,17
5/21/2019,7961.128743,885561,5.08E+19,3285587.5,514429583,2.88E+22,202.4814146,3861051.286,120.360001,35.02,13.53,286.51001,125.529999,26.370001,2.67047402,17
5/22/2019,7723.90388,872867,5.64E+19,3283500,514853948,2.88E+22,176.7383135,3860435,120.239998,34.419998,13.54,285.630005,126.25,26.389999,2.67047402,17
5/23/2019,7903.84691,833099,5.18E+19,3281525,515268917,2.88E+22,163.9629164,3859150.571,121.169998,33.27,13.68,282.140015,127.669998,26.34,2.67047402,17
5/24/2019,8038.506791,860949,5.10E+19,3279612.5,515670471,2.88E+22,191.8831668,3857866.143,121.300003,33.330002,13.65,282.779999,127.779999,26.25,2.67047402,17
5/25/2019,8089.570163,712797,4.69E+19,3277862.5,516006487,2.88E+22,128.1188018,3856581.714,121.300003,33.330002,13.65,282.779999,127.779999,26.25,2.67047402,17
5/26/2019,8653.142368,663726,5.53E+19,3275800,516323655,2.88E+22,95.88613898,3855297.286,121.300003,33.330002,13.65,282.779999,127.779999,26.25,2.67047402,17
5/27/2019,8800.346606,880055,5.54E+19,3273712.5,516743091,2.88E+22,189.3133889,3854012.857,121.300003,33.330002,13.65,282.779999,127.779999,26.25,2.67047402,17
5/28/2019,8719.331485,952536,5.43E+19,3271662.5,517184305,2.88E+22,192.9503141,3852728.429,120.830002,32.959999,13.46,280.149994,128.699997,26.360001,2.67047402,17
5/29/2019,8672.400107,894459,5.81E+19,3269487.5,517628488,2.88E+22,187.0836265,3851444,120.870003,32.810001,13.52,278.269989,129.089996,26.42,2.67047402,17
5/30/2019,8287.040256,854097,5.37E+19,3267487.5,518040165,3.20E+22,188.2064932,3850901.286,121.690002,32.400002,13.6,279.029999,130.199997,26.43,2.67047402,17
5/31/2019,8513.203882,769523,4.34E+19,3266025,518401455,3.20E+22,205.0372363,3850358.571,123.330002,31.84,13.65,275.269989,131.830002,26.32,2.67047402,17
6/1/2019,8588.479505,851562,5.61E+19,3264137.5,518782529,3.20E+22,159.4219091,3849815.857,123.330002,31.84,13.65,275.269989,131.830002,26.32,2.608136114,20
6/2/2019,8744.265561,692245,4.84E+19,3262500,519101955,3.20E+22,118.4455402,3849273.143,123.330002,31.84,13.65,275.269989,131.830002,26.32,2.608136114,20
6/3/2019,8474.048229,731823,4.44E+19,3261012.5,519451886,3.20E+22,198.9932695,3848730.429,125.110001,32.279999,13.87,274.570007,132.440002,26.18,2.608136114,20
6/4/2019,7645.572514,907738,5.65E+19,3259087.5,519896197,3.20E+22,217.9129632,3848187.714,125.150002,32.880001,13.89,280.529999,130.929993,26.15,2.608136114,20
6/5/2019,7790.321135,873784,6.01E+19,3257087.5,520306108,3.20E+22,159.4266552,3847645,125.470001,32.470001,13.88,282.959991,130.190002,26.24,2.608136114,20
6/6/2019,7730.881726,818973,5.74E+19,3255125,520700051,3.20E+22,122.1899407,3847975,125.879997,32.990002,13.92,284.799988,130.610001,26.15,2.608136114,20
6/7/2019,8030.256079,859425,5.92E+19,3253150,521084785,3.20E+22,106.492469,3848305,126.589996,33.119999,14.06,287.649994,131.740005,26.040001,2.608136114,20
6/8/2019,7949.425799,632781,4.55E+19,3251600,521393503,3.20E+22,73.36472651,3848635,126.589996,33.119999,14.06,287.649994,131.740005,26.040001,2.608136114,20
6/9/2019,7600.922492,576532,5.47E+19,3249762.5,521673688,3.20E+22,62.99063806,3848965,126.589996,33.119999,14.06,287.649994,131.740005,26.040001,2.608136114,20
6/10/2019,7954.006238,801669,5.83E+19,3247800,522059858,3.20E+22,101.8300162,3849295,125.330002,33.200001,13.78,288.970001,130.5,26.07,2.608136114,20
6/11/2019,7903.62525,839864,5.32E+19,3246012.5,522457566,3.20E+22,110.5871949,3849625,125.18,33.25,13.81,288.899994,130.580002,26.08,2.608136114,20
6/12/2019,8151.78868,796273,4.85E+19,3244375,522845272,3.20E+22,108.8697611,3849955,125.830002,32.740002,13.84,288.390015,130.679993,26.15,2.608136114,20
6/13/2019,8256.720099,896245,5.56E+19,3242487.5,523282898,3.20E+22,109.4551359,3849106.571,126.599998,33.150002,13.96,289.579987,131.130005,26.17,2.608136114,20
6/14/2019,8667.787954,1033161,6.28E+19,3240375,523756937,3.18E+22,117.9495472,3848258.143,126.559998,32.889999,13.91,289.26001,131.460007,26.309999,2.608136114,20
6/15/2019,8836.168413,862359,5.33E+19,3238550,524163126,3.18E+22,78.70156593,3847409.714,126.559998,32.889999,13.91,289.26001,131.460007,26.309999,2.608136114,20
6/16/2019,9061.540461,697132,4.79E+19,3236925,524505375,3.18E+22,74.36012488,3846561.286,126.559998,32.889999,13.91,289.26001,131.460007,26.309999,2.608136114,20
6/17/2019,9346.975087,797791,4.90E+19,3235262.5,524900565,3.18E+22,117.7997939,3845712.857,126.480003,32.900002,13.9,289.369995,131.690002,26.32,2.608136114,20
6/18/2019,9012.48785,951750,6.08E+19,3233225,525372134,3.18E+22,116.5382583,3844864.429,127.120003,33.41,14.05,292.399994,132.350006,26.360001,2.608136114,20
6/19/2019,9259.123638,902828,6.45E+19,3231012.5,525814355,3.18E+22,105.7549472,3844016,127.889999,33.34,14.17,293.059998,132.539993,26.24,2.608136114,20
6/20/2019,9559.900689,827045,5.29E+19,3229212.5,526215052,3.18E+22,111.8160385,3841559,131.110001,34.09,14.45,295.859985,132.889999,26.08,2.608136114,20
6/21/2019,9906.407965,840325,4.91E+19,3227550,526633440,3.18E+22,126.2324686,3839102,131.979996,34.330002,14.36,294,131.429993,25.950001,2.608136114,20
6/22/2019,10461.41217,846355,5.23E+19,3225787.5,527062018,3.18E+22,122.4791473,3836645,131.979996,34.330002,14.36,294,131.429993,25.950001,2.608136114,20
6/23/2019,10843.57097,894868,6.63E+19,3223525,527458794,3.18E+22,81.23531107,3834188,131.979996,34.330002,14.36,294,131.429993,25.950001,2.608136114,20
6/24/2019,10996.45975,967255,6.52E+19,3221312.5,527886286,3.18E+22,102.0982726,3831731,133.940002,34.029999,14.46,293.640015,132.410004,25.91,2.608136114,20
6/25/2019,11665.40968,914848,5.37E+19,3219487.5,528331989,3.18E+22,121.1074452,3829274,134.199997,33.709999,14.38,290.76001,132.820007,25.969999,2.608136114,20
6/26/2019,12444.92586,1038136,6.12E+19,3217425,528844433,3.18E+22,184.0650387,3826817,132.970001,34.27,14.32,290.470001,131.970001,25.99,2.608136114,20
6/27/2019,11086.26883,891780,5.56E+19,3215650,529300158,3.41E+22,200.1012513,3824871.429,132.839996,34.009998,14.28,291.5,132.899994,25.99,2.608136114,20
6/28/2019,12316.95301,1008346,6.40E+19,3213612.5,529780579,3.41E+22,182.2644351,3822925.857,133.199997,34.41,14.33,293,132.809998,25.969999,2.608136114,20
6/29/2019,12024.08097,853696,6.89E+19,3211437.5,530152968,3.41E+22,108.7659755,3820980.286,133.199997,34.41,14.33,293,132.809998,25.969999,2.608136114,20
6/30/2019,10932.31051,672866,5.98E+19,3209537.5,530470106,3.41E+22,104.9186044,3819034.714,133.199997,34.41,14.33,293,132.809998,25.969999,2.608136114,20
7/1/2019,10454.68382,834130,5.62E+19,3207750,530863082,3.41E+22,126.9382366,3817089.143,130.619995,34.490002,14.18,295.660004,132.240005,26.16,2.554579885,19
7/2/2019,10800.13014,896379,6.22E+19,3205775,531301238,3.41E+22,117.8896018,3815143.571,133.410004,33.830002,14.29,296.429993,133.259995,26.139999,2.554579885,19
7/3/2019,11942.24022,894222,6.78E+19,3203625,531727245,3.41E+22,94.74754649,3813198,133.630005,34.02,14.32,298.799988,134.210007,26.139999,2.554579885,19
7/4/2019,11645.52461,822472,6.61E+19,3201537.5,532119059,3.41E+22,83.84208402,3813460.857,133.630005,34.02,14.32,298.799988,134.210007,26.139999,2.554579885,19
7/5/2019,10946.20905,820564,7.43E+19,3199175,532495441,3.41E+22,75.89684282,3813723.714,132.139999,34.09,14.06,298.459991,132.429993,26.280001,2.554579885,19
7/6/2019,11219.046,679451,7.05E+19,3196950,532846979,3.41E+22,50.61747346,3813986.571,132.139999,34.09,14.06,298.459991,132.429993,26.280001,2.554579885,19
7/7/2019,11422.11447,604462,6.10E+19,3195037.5,533131507,3.41E+22,45.61655545,3814249.429,132.139999,34.09,14.06,298.459991,132.429993,26.280001,2.554579885,19
7/8/2019,12335.99939,830641,6.97E+19,3192812.5,533534187,3.41E+22,67.46056127,3814512.286,131.289993,34.110001,14.05,296.820007,132.610001,26.33,2.554579885,19
7/9/2019,12575.90407,819092,6.52E+19,3190887.5,533941161,3.89E+22,71.27502267,3814775.143,131.75,34.139999,14.14,297.190002,132.559998,26.35,2.554579885,19
7/10/2019,12054.18379,798530,5.83E+19,3189275,534328166,3.89E+22,85.64297124,3815038,133.830002,34.630001,14.26,298.609985,131.830002,26.24,2.554579885,19
7/11/2019,11324.1447,777665,5.83E+19,3187662.5,534701214,3.89E+22,79.3666746,3814048.286,132.699997,34.650002,14.17,299.309998,130.070007,26.24,2.554579885,19
7/12/2019,11802.95996,907396,7.34E+19,3185612.5,535102206,3.89E+22,67.42668665,3813058.571,133.529999,34.75,14.26,300.649994,130.220001,26.190001,2.554579885,19
7/13/2019,11279.60274,656413,6.40E+19,3183850,535404299,3.89E+22,44.38220922,3812068.857,133.529999,34.75,14.26,300.649994,130.220001,26.190001,2.554579885,19
7/14/2019,10506.39583,592137,6.52E+19,3182037.5,535677046,3.89E+22,40.72985688,3811079.143,133.529999,34.75,14.26,300.649994,130.220001,26.190001,2.554579885,19
7/15/2019,10934.48274,757224,6.55E+19,3180212.5,536049709,3.89E+22,63.9174649,3810089.429,133.529999,34.41,14.42,300.75,130.970001,26.23,2.554579885,19
7/16/2019,9490.410516,786194,7.37E+19,3178200,536439246,3.89E+22,62.69846283,3809099.714,132.399994,34,14.54,299.779999,130.580002,26.35,2.554579885,19
7/17/2019,9733.132134,740525,5.98E+19,3176525,536806987,3.89E+22,64.50187448,3808110,134.580002,33.59,14.94,297.73999,131.990005,26.299999,2.554579885,19
7/18/2019,10603.34887,740073,5.45E+19,3175012.5,537159255,3.89E+22,72.10541604,3807442.286,136.479996,33.580002,15.29,298.829987,132,26.16,2.554579885,19
7/19/2019,10466.26094,741186,5.29E+19,3173537.5,537516537,3.89E+22,71.10278562,3806774.571,134.470001,33.759998,15.17,297.170013,131.690002,26.290001,2.554579885,19
7/20/2019,10983.216,719964,7.97E+19,3171325,537837288,3.89E+22,50.04991704,3806106.857,134.470001,33.759998,15.17,297.170013,131.690002,26.290001,2.554579885,19
7/21/2019,10551.13163,542497,6.70E+19,3169462.5,538098507,3.89E+22,37.55119006,3805439.143,134.470001,33.759998,15.17,297.170013,131.690002,26.290001,2.554579885,19
7/22/2019,10285.63923,705998,7.13E+19,3167487.5,538435808,3.89E+22,53.88043597,3804771.429,134.449997,33.889999,15.35,297.899994,131.940002,26.34,2.554579885,19
7/23/2019,10027.53261,711417,6.41E+19,3165700,538790519,3.87E+22,51.72742398,3804103.714,133.690002,34.009998,15.34,300.029999,131.220001,26.459999,2.554579885,19
7/24/2019,9771.504761,718472,6.24E+19,3163962.5,539114122,3.87E+22,49.90886061,3803436,134.369995,34.130001,15.52,301.440002,131.789993,26.459999,2.554579885,19
7/25/2019,9897.429352,777034,6.71E+19,3162087.5,539500070,3.87E+22,56.16150579,3799959.714,133.419998,33.720001,15.36,300,131.160004,26.51,2.554579885,19
7/26/2019,9812.226351,754318,7.44E+19,3160012.5,539874380,3.87E+22,46.51899261,3796483.429,133.639999,33.52,15.31,302.01001,131.470001,26.549999,2.554579885,19
7/27/2019,9440.140037,586276,6.82E+19,3158112.5,540168061,3.87E+22,33.04147241,3793007.143,133.639999,33.52,15.31,302.01001,131.470001,26.549999,2.554579885,19
7/28/2019,9495.855261,530854,7.88E+19,3155925,540423017,3.87E+22,26.46571032,3789530.857,133.639999,33.52,15.31,302.01001,131.470001,26.549999,2.554579885,19
7/29/2019,9506.704273,725272,7.60E+19,3153825,540768549,3.87E+22,39.74585484,3786054.571,134.529999,33.389999,15.4,301.459991,131.509995,26.57,2.554579885,19
7/30/2019,9572.735372,744128,6.27E+19,3152050,541134799,3.87E+22,60.22741784,3782578.286,134.979996,33.860001,15.5,300.720001,131.830002,26.57,2.554579885,19
7/31/2019,10005.29447,777275,7.69E+19,3149912.5,541519519,3.87E+22,53.61582214,3779102,133.210007,33.700001,15.21,297.429993,132.889999,26.73,2.554579885,19
8/1/2019,10385.20061,760270,6.34E+19,3148137.5,541893329,3.87E+22,46.73246753,3779450.714,136.410004,32.849998,15.34,294.839996,135.259995,26.65,2.411174039,15
8/2/2019,10513.91147,775871,7.61E+19,3146025,542265977,3.87E+22,44.68839341,3779799.429,135.889999,32.419998,15.19,292.619995,136.509995,26.59,2.411174039,15
8/3/2019,10831.25986,625752,7.72E+19,3143862.5,542581310,3.87E+22,27.47791508,3780148.143,135.889999,32.419998,15.19,292.619995,136.509995,26.59,2.411174039,15
8/4/2019,10985.80754,583090,7.48E+19,3141775,542860446,3.87E+22,19.72213176,3780496.857,135.889999,32.419998,15.19,292.619995,136.509995,26.59,2.411174039,15
8/5/2019,11811.78705,795977,7.01E+19,3139987.5,543251607,4.29E+22,42.2581814,3780845.571,137.789993,31.41,15.33,283.820007,138.869995,26.459999,2.411174039,15
8/6/2019,11310.18722,858659,8.06E+19,3137975,543671408,4.29E+22,45.80524692,3781194.286,138.910004,31.360001,15.38,287.799988,139.979996,26.49,2.411174039,15
8/7/2019,11956.04722,809600,7.59E+19,3136062.5,544046737,4.29E+22,70.8269651,3781543,141.020004,31.17,15.97,287.970001,140.029999,26.469999,2.411174039,15
8/8/2019,11817.45548,820878,7.03E+19,3134300,544434431,4.29E+22,70.35974254,3782182.286,141.729996,32,15.89,293.619995,140.330002,26.49,2.411174039,15
8/9/2019,11827.57457,749819,7.26E+19,3132450,544801909,4.29E+22,65.33402972,3782821.571,141.259995,31.6,15.89,291.619995,140.050003,26.459999,2.411174039,15
8/10/2019,11278.28125,613410,7.56E+19,3130562.5,545101969,4.29E+22,39.69033865,3783460.857,141.259995,31.6,15.89,291.619995,140.050003,26.459999,2.411174039,15
8/11/2019,11485.36578,547301,7.52E+19,3128650,545374959,4.29E+22,30.3457089,3784100.143,141.259995,31.6,15.89,291.619995,140.050003,26.459999,2.411174039,15
8/12/2019,11391.96865,644673,6.61E+19,3126987.5,545674730,4.29E+22,50.54359801,3784739.429,142.630005,31.25,15.98,288.070007,142.970001,26.440001,2.411174039,15
8/13/2019,10869.37911,874339,7.87E+19,3125025,546059049,4.29E+22,75.09047834,3785378.714,141.779999,31.549999,15.87,292.549988,142.479996,26.559999,2.411174039,15
8/14/2019,10211.49858,761105,7.48E+19,3123125,546427762,4.29E+22,58.70170397,3786018,142.75,30.27,16.08,283.899994,145.690002,26.620001,2.411174039,15
8/15/2019,10386.53955,713750,7.79E+19,3121162.5,546785339,4.29E+22,53.84796972,3782996.286,143.699997,30.08,16.129999,284.649994,147.309998,26.639999,2.411174039,15
8/16/2019,10388.45059,693280,7.30E+19,3119325,547127744,4.29E+22,51.3352604,3779974.571,142.779999,30.57,16.02,288.850006,146.130005,26.66,2.411174039,15
8/17/2019,10212.10144,572530,6.41E+19,3117725,547418176,4.29E+22,35.38250195,3776952.857,142.779999,30.57,16.02,288.850006,146.130005,26.66,2.411174039,15
8/18/2019,10335.37284,534664,6.31E+19,3116150,547687638,4.37E+22,29.17234292,3773931.143,142.779999,30.57,16.02,288.850006,146.130005,26.66,2.411174039,15
8/19/2019,10774.81031,700839,8.17E+19,3114112.5,548035308,4.37E+22,41.66948045,3770909.429,141.110001,31.24,15.79,292.329987,144.039993,26.719999,2.411174039,15
8/20/2019,10818.50701,751182,7.71E+19,3112200,548392688,4.37E+22,46.69008955,3767887.714,142.210007,30.98,16.049999,290.089996,145.529999,26.66,2.411174039,15
8/21/2019,10064.91679,770008,6.91E+19,3110500,548755157,4.37E+22,52.22587338,3764866,141.759995,31.200001,16.049999,292.450012,144.559998,26.690001,2.411174039,15
8/22/2019,10161.16475,826528,7.11E+19,3108737.5,549120876,4.37E+22,53.99879943,3764163.143,141.399994,31.040001,15.97,292.359985,143.600006,26.67,2.411174039,15
8/23/2019,10364.28135,790325,7.73E+19,3106825,549498655,4.37E+22,41.47394501,3763460.286,144.169998,29.940001,16.35,284.850006,145.960007,26.52,2.411174039,15
8/24/2019,10171.49746,701303,8.08E+19,3104825,549797967,4.37E+22,30.09100724,3762757.429,144.169998,29.940001,16.35,284.850006,145.960007,26.52,2.411174039,15
8/25/2019,10068.92242,521392,7.92E+19,3102887.5,550058823,4.37E+22,21.57904241,3762054.571,144.169998,29.940001,16.35,284.850006,145.960007,26.52,2.411174039,15
8/26/2019,10312.21504,747731,6.92E+19,3101175,550421629,4.37E+22,33.17030815,3761351.714,144.190002,30.110001,16.52,288,145.369995,26.66,2.411174039,15
8/27/2019,10122.19653,728425,6.80E+19,3099487.5,550787998,4.37E+22,33.98335977,3760648.857,145.570007,29.889999,17.030001,286.869995,147.610001,26.639999,2.411174039,15
8/28/2019,9743.162051,712996,7.66E+19,3097600,551141747,4.37E+22,33.87031855,3759946,145.160004,30.33,17.17,288.890015,147.800003,26.700001,2.411174039,15
8/29/2019,9487.976434,735858,8.32E+19,3095537.5,551505954,4.37E+22,33.917443,3760169.143,144.119995,30.809999,17.07,292.579987,147.240005,26.77,2.411174039,15
8/30/2019,9590.736337,729202,8.13E+19,3093537.5,551862375,4.37E+22,34.46053373,3760392.286,143.75,30.77,17.15,292.450012,147.279999,26.870001,2.411174039,15
8/31/2019,9624.983911,605832,8.37E+19,3091462.5,552167827,4.37E+22,24.03741901,3760615.429,143.75,30.77,17.15,292.450012,147.279999,26.870001,2.411174039,15
9/1/2019,9780.667897,566095,7.63E+19,3089675,552445252,4.63E+22,20.06226895,3760838.571,143.75,30.77,17.15,292.450012,147.279999,26.870001,2.33281461,12
9/2/2019,10381.85596,725190,8.09E+19,3087812.5,552798828,4.63E+22,28.76124703,3761061.714,143.75,30.77,17.15,292.450012,147.279999,26.870001,2.33281461,12
9/3/2019,10691.3113,799876,8.67E+19,3085762.5,553206375,4.63E+22,38.97833529,3761284.857,145.75,30.610001,17.889999,290.73999,147.210007,26.93,2.33281461,12
9/4/2019,10555.0469,747323,7.28E+19,3084062.5,553578359,4.63E+22,37.34474772,3761508,146.660004,31.09,18.34,294.040009,147.429993,26.76,2.33281461,12
9/5/2019,10576.31789,736083,8.91E+19,3082000,553954285,4.63E+22,36.69293406,3762674.429,143.139999,31.5,17.41,297.820007,144.759995,26.77,2.33281461,12
9/6/2019,10334.02389,789909,8.37E+19,3080025,554350580,4.63E+22,37.39638382,3763840.857,141.919998,31.67,16.870001,298.049988,145.789993,26.780001,2.33281461,12
9/7/2019,10495.22736,617434,8.07E+19,3078150,554670312,4.63E+22,26.71813665,3765007.286,141.919998,31.67,16.870001,298.049988,145.789993,26.780001,2.33281461,12
9/8/2019,10402.79653,568182,9.51E+19,3075937.5,554965452,4.63E+22,21.74727421,3766173.714,141.919998,31.67,16.870001,298.049988,145.789993,26.780001,2.33281461,12
9/9/2019,10332.94219,765860,7.84E+19,3074112.5,555326218,4.63E+22,32.71159075,3767340.143,141.389999,32.330002,16.83,298.200012,143.199997,26.73,2.33281461,12
9/10/2019,10082.94683,807312,9.67E+19,3071837.5,555708200,4.63E+22,37.34868133,3768506.571,140.179993,32.700001,16.85,298.130005,140.690002,26.76,2.33281461,12
9/11/2019,10152.75298,795962,9.84E+19,3069537.5,556089828,4.63E+22,34.77775666,3769673,141.029999,32.759998,16.950001,300.25,140.440002,26.84,2.33281461,12
9/12/2019,10396.7672,749283,8.47E+19,3067562.5,556479748,4.63E+22,29.51206759,3780390.429,141.320007,32.549999,16.92,301.290009,139.520004,26.76,2.33281461,12
9/13/2019,10299.47696,761736,8.15E+19,3065687.5,556846381,5.11E+22,27.54043167,3791107.857,140.149994,32.810001,16.309999,301.089996,136.539993,26.719999,2.33281461,12
9/14/2019,10351.23202,658997,9.17E+19,3063750,557185393,5.11E+22,21.0247188,3801825.286,140.149994,32.810001,16.309999,301.089996,136.539993,26.719999,2.33281461,12
9/15/2019,10302.19071,562231,8.94E+19,3061912.5,557469440,5.11E+22,18.2430038,3812542.714,140.149994,32.810001,16.309999,301.089996,136.539993,26.719999,2.33281461,12
9/16/2019,10301.65965,773301,9.43E+19,3059875,557850850,5.11E+22,29.25867219,3823260.143,141.320007,34,16.74,300.160004,138.279999,26.84,2.33281461,12
9/17/2019,10231.42151,783191,8.72E+19,3058025,558241440,5.11E+22,34.64137449,3833977.571,141.600006,33.41,16.860001,300.920013,139.029999,26.719999,2.33281461,12
9/18/2019,10168.28771,859194,1.04E+20,3055850,558640871,5.11E+22,34.12588668,3844695,140.710007,33.290001,16.549999,301.100006,139.619995,26.82,2.33281461,12
9/19/2019,10223.50558,731756,8.64E+19,3054000,559015477,5.11E+22,36.54501485,3846555,141.279999,33.139999,16.620001,301.079987,140.039993,26.76,2.33281461,12
