Date,Closing Price (USD),active_addresses,hash_rate,btc_left,total_addresses,difficulty,total_fees,fed_assets,GLD,IYE,SLV,SPY,TLT,UUP,NYFed_inflation,Google_popularity,FINX,QQQ,RIOT,Open_Interest_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All
2020-01-17,8925.299028445601,757448.0,1.16281340367992e+20,2833300.0,602186651.0,6.34640153194588e+22,24.29323765,4167296.2857142864,146.580002,31.549999,16.82,331.950012,138.020004,26.32,2.184367399,13.0,31.9,223.38,1.46,5405.0,3631.0,4991.0,1774.0,414.0
2020-01-18,8939.8643002492,634559.0,9.68893851885055e+19,2831650.0,602532556.0,6.34640153194588e+22,17.76555017,4163019.4285714286,146.580002,31.549999,16.82,331.950012,138.020004,26.32,2.184367399,13.0,31.9,223.38,1.46,5405.0,3631.0,4991.0,1774.0,414.0
2020-01-19,8638.1814404614,636694.0,1.10216300397337e+20,2829775.0,602874415.0,6.34640153194588e+22,16.5175935,4158742.5714285714,146.580002,31.549999,16.82,331.950012,138.020004,26.32,2.184367399,13.0,31.9,223.38,1.46,5405.0,3631.0,4991.0,1774.0,414.0
2020-01-20,8652.6837629859,736438.0,1.11977553815661e+20,2827875.0,603251139.0,6.34640153194588e+22,17.74334005,4154465.7142857136,146.580002,31.549999,16.82,331.950012,138.020004,26.32,2.184367399,13.0,31.9,223.38,1.46,5405.0,3631.0,4991.0,1774.0,414.0
2020-01-21,8708.786013433,757020.0,1.11546305458732e+20,2825962.5,603640398.0,6.34640153194588e+22,20.51905021,4150188.857142857,146.740005,30.959999,16.639999,331.299988,139.470001,26.299999,2.184367399,13.0,31.95,223.28,1.4,5139.0,3337.0,4735.0,1802.0,404.0
2020-01-22,8635.0743569587,783825.0,1.14777773280262e+20,2824012.5,604029549.0,6.34640153194588e+22,21.67952284,4145912.0,146.78999299999995,30.65,16.66,331.339996,139.96000700000002,26.280001,2.184367399,13.0,32.27,223.87,1.34,5139.0,3337.0,4735.0,1802.0,404.0
2020-01-23,8384.0887767671,768892.0,1.16985038151036e+20,2822025.0,604412119.0,6.34640153194588e+22,21.03754657,4146728.857142857,147.119995,30.559999,16.610001,331.720001,140.940002,26.35,2.184367399,13.0,32.35,224.59,1.26,5139.0,3337.0,4735.0,1802.0,404.0
2020-01-24,8451.2322960209,733013.0,1.11213298845476e+20,2820125.0,604798498.0,6.34640153194588e+22,16.10082373,4147545.7142857136,147.979996,30.17,16.91,328.769989,142.080002,26.389999,2.184367399,13.0,32.44,222.7,1.26,5139.0,3337.0,4735.0,1802.0,404.0
2020-01-25,8347.567505406,650857.0,1.205198994024e+20,2818075.0,605130209.0,6.34640153194588e+22,11.39326294,4148362.5714285714,147.979996,30.17,16.91,328.769989,142.080002,26.389999,2.184367399,13.0,32.44,222.7,1.26,5139.0,3337.0,4735.0,1802.0,404.0
2020-01-26,8562.307470442,573738.0,1.05019373619267e+20,2816287.5,605437497.0,6.34640153194588e+22,10.57299079,4149179.4285714286,147.979996,30.17,16.91,328.769989,142.080002,26.389999,2.184367399,13.0,32.44,222.7,1.26,5139.0,3337.0,4735.0,1802.0,404.0
2020-01-27,8881.9623914604,702915.0,9.6527200417504e+19,2814675.0,605792731.0,6.34640153194588e+22,19.78717492,4149996.2857142864,148.990005,29.32,16.889999,323.5,144.28999299999995,26.43,2.184367399,13.0,31.62,218.10001,1.24,5139.0,3337.0,4735.0,1802.0,404.0
2020-01-28,9131.1149880642,823221.0,1.06314986933377e+20,2812900.0,606216206.0,6.64263891249076e+22,22.98737848,4150813.142857143,147.660004,29.48,16.32,326.890015,143.160004,26.43,2.184367399,13.0,32.3315,221.45,1.31,4917.0,2950.0,4483.0,1967.0,434.0
2020-01-29,9320.9784062486,776159.0,1.22285760012716e+20,2810900.0,606628683.0,6.64263891249076e+22,20.42515898,4151630.0,148.46000700000005,29.17,16.41,326.619995,144.559998,26.469999,2.184367399,13.0,32.55,221.81,1.31,4917.0,2950.0,4483.0,1967.0,434.0
2020-01-30,9545.077956589399,763783.0,1.20337661458166e+20,2808950.0,607037103.0,6.64263891249076e+22,19.64580869,4153783.857142857,148.470001,29.4,16.68,327.679993,144.580002,26.389999,2.184367399,13.0,32.54,222.60001,1.43,4917.0,2950.0,4483.0,1967.0,434.0
2020-01-31,9388.8807518859,772889.0,1.1050856112649e+20,2807150.0,607447533.0,6.64263891249076e+22,22.53135857,4155937.7142857136,149.330002,28.5,16.82,321.730011,145.899994,26.280001,2.184367399,13.0,31.8547,219.07001,1.35,4917.0,2950.0,4483.0,1967.0,434.0
2020-02-01,9363.1933827575,720033.0,1.15646694543727e+20,2805262.5,607820766.0,6.64263891249076e+22,17.4815999,4158091.5714285714,149.330002,28.5,16.82,321.730011,145.899994,26.280001,2.068985713,14.0,31.8547,219.07001,1.35,4917.0,2950.0,4483.0,1967.0,434.0
2020-02-02,9385.260385841899,727237.0,1.10301837535263e+20,2803475.0,608183790.0,6.64263891249076e+22,16.94878932,4160245.4285714286,149.330002,28.5,16.82,321.730011,145.899994,26.280001,2.068985713,14.0,31.8547,219.07001,1.35,4917.0,2950.0,4483.0,1967.0,434.0
2020-02-03,9269.7070348447,864995.0,1.13431470987497e+20,2801625.0,608594863.0,6.64263891249076e+22,21.53312454,4162399.2857142864,148.360001,28.110001,16.5,324.119995,145.53999299999995,26.41,2.068985713,14.0,32.43,222.38,1.36,4917.0,2950.0,4483.0,1967.0,434.0
2020-02-04,9177.8946372066,768226.0,1.01898724732278e+20,2799975.0,608993436.0,6.64263891249076e+22,23.74587464,4164553.142857143,146.429993,28.190001,16.450001,329.059998,143.580002,26.450001,2.068985713,14.0,33.09,227.47,1.38,4367.0,2516.0,3987.0,1851.0,380.0
2020-02-05,9625.4566372011,837536.0,1.22038198288293e+20,2797987.5,609437775.0,6.64263891249076e+22,25.44140813,4166707.0,146.610001,29.27,16.459999,332.859985,142.009995,26.549999,2.068985713,14.0,32.93,228.22,1.48,4367.0,2516.0,3987.0,1851.0,380.0
2020-02-06,9681.377411309499,749129.0,1.03613746497464e+20,2796300.0,609828904.0,6.64263891249076e+22,27.10635364,4168990.142857143,147.399994,28.92,16.629998999999998,333.980011,142.649994,26.6,2.068985713,14.0,32.86,230.19,1.43,4367.0,2516.0,3987.0,1851.0,380.0
2020-02-07,9795.3440659492,868589.0,1.07592529316594e+20,2794562.5,610260228.0,6.64263891249076e+22,31.51759356,4171273.2857142864,147.78999299999995,28.719999,16.540001,332.200012,144.429993,26.66,2.068985713,14.0,32.65,229.2,1.43,4367.0,2516.0,3987.0,1851.0,380.0
2020-02-08,9927.7782564213,723079.0,1.05700640943782e+20,2792825.0,610634855.0,6.64263891249076e+22,21.33690612,4173556.4285714286,147.78999299999995,28.719999,16.540001,332.200012,144.429993,26.66,2.068985713,14.0,32.65,229.2,1.43,4367.0,2516.0,3987.0,1851.0,380.0
2020-02-09,10132.706499106,686022.0,1.17611006736303e+20,2790912.5,610998272.0,6.64263891249076e+22,19.8217869,4175839.5714285714,147.78999299999995,28.719999,16.540001,332.200012,144.429993,26.66,2.068985713,14.0,32.65,229.2,1.43,4367.0,2516.0,3987.0,1851.0,380.0
2020-02-10,9838.9000162764,708218.0,9.38834508021169e+19,2789387.5,611366272.0,6.64263891249076e+22,27.58066679,4178122.7142857136,148.169998,28.530001,16.610001,334.679993,144.830002,26.700001,2.068985713,14.0,32.89,231.97,1.48,4367.0,2516.0,3987.0,1851.0,380.0
2020-02-11,10236.6351482326,892362.0,1.14903387901641e+20,2787537.5,611827763.0,6.67727646221751e+22,34.77248558,4180405.857142857,147.660004,28.84,16.48,335.26001,144.100006,26.67,2.068985713,14.0,32.98,232.00999,1.68,6106.0,3994.0,5674.0,2112.0,432.0
2020-02-12,10364.9262882252,813659.0,1.09808363556178e+20,2785762.5,612262024.0,6.67727646221751e+22,37.39850183,4182689.0,147.53999299999995,29.24,16.33,337.420013,143.369995,26.74,2.068985713,14.0,33.12,234.27,1.6,6106.0,3994.0,5674.0,2112.0,432.0
2020-02-13,10218.0997373046,829739.0,1.08618694398028e+20,2784000.0,612696514.0,6.67727646221751e+22,35.47858608,4181100.5714285714,148.380005,29.120001,16.459999,337.059998,143.919998,26.77,2.068985713,14.0,33.41,233.97,1.61,6106.0,3994.0,5674.0,2112.0,432.0
2020-02-14,10367.5279981077,729015.0,1.03838490790264e+20,2782312.5,613097807.0,6.67727646221751e+22,32.17258486,4179512.142857143,149.0,28.98,16.559998999999998,337.600006,144.550003,26.76,2.068985713,14.0,33.79,234.64,1.64,6106.0,3994.0,5674.0,2112.0,432.0
2020-02-15,9926.353690569,755095.0,1.10312991708828e+20,2780537.5,613497870.0,6.67727646221751e+22,28.54821404,4177923.7142857136,149.0,28.98,16.559998999999998,337.600006,144.550003,26.76,2.068985713,14.0,33.79,234.64,1.64,6106.0,3994.0,5674.0,2112.0,432.0
2020-02-16,9876.234963205201,639998.0,1.12168702326352e+20,2778762.5,613833744.0,6.67727646221751e+22,21.59936997,4176335.2857142864,149.0,28.98,16.559998999999998,337.600006,144.550003,26.76,2.068985713,14.0,33.79,234.64,1.64,6106.0,3994.0,5674.0,2112.0,432.0
2020-02-17,9636.624094815501,776163.0,1.18219200533188e+20,2776800.0,614245308.0,6.67727646221751e+22,25.29770103,4174746.857142857,149.0,28.98,16.559998999999998,337.600006,144.550003,26.76,2.068985713,14.0,33.79,234.64,1.64,6106.0,3994.0,5674.0,2112.0,432.0
2020-02-18,10189.9959829746,784418.0,1.16242452687042e+20,2774925.0,614653855.0,6.67727646221751e+22,30.12812537,4173158.4285714286,150.910004,28.76,17.01,336.730011,145.53999299999995,26.860001,2.068985713,14.0,33.87,234.73,1.5,6463.0,4641.0,6049.0,1822.0,414.0
2020-02-19,9701.0371914987,791501.0,1.0890515797072e+20,2773162.5,615065160.0,6.67727646221751e+22,31.428561699999996,4171570.0,151.78999299999995,29.129999,17.23,338.339996,145.529999,26.91,2.068985713,14.0,34.39,236.98,1.5,6463.0,4641.0,6049.0,1822.0,414.0
2020-02-20,9631.4849459561,766663.0,9.75994842684601e+19,2771587.5,615463205.0,6.67727646221751e+22,27.79666259,4169722.4285714286,152.410004,29.1,17.139999,336.950012,146.669998,26.99,2.068985713,14.0,34.01,234.78,1.42,6463.0,4641.0,6049.0,1822.0,414.0
2020-02-21,9670.858654371501,770775.0,1.19619907773195e+20,2769662.5,615873032.0,6.67727646221751e+22,23.54449483,4167874.857142857,154.699997,28.700001,17.280001000000002,333.480011,148.03999299999995,26.83,2.068985713,14.0,33.61,230.27,1.41,6463.0,4641.0,6049.0,1822.0,414.0
2020-02-22,9689.086742848101,677136.0,1.13145670629043e+20,2767812.5,616251721.0,6.67727646221751e+22,18.32436669,4166027.2857142864,154.699997,28.700001,17.280001000000002,333.480011,148.03999299999995,26.83,2.068985713,14.0,33.61,230.27,1.41,6463.0,4641.0,6049.0,1822.0,414.0
2020-02-23,9919.5514478418,608575.0,1.11523554179591e+20,2766037.5,616582886.0,6.67727646221751e+22,16.62073804,4164179.7142857136,154.699997,28.700001,17.280001000000002,333.480011,148.03999299999995,26.83,2.068985713,14.0,33.61,230.27,1.41,6463.0,4641.0,6049.0,1822.0,414.0
2020-02-24,9640.4695050585,759274.0,1.07228224681693e+20,2764275.0,616982221.0,6.67727646221751e+22,22.924262699999996,4162332.142857143,156.089996,27.35,17.4,322.420013,150.25,26.84,2.068985713,14.0,32.26,221.39,1.33,6463.0,4641.0,6049.0,1822.0,414.0
2020-02-25,9392.8696287195,736782.0,1.12141206044543e+20,2762475.0,617385497.0,6.65157867420407e+22,24.54482939,4160484.5714285714,153.300003,26.139999,16.709999,312.649994,151.050003,26.76,2.068985713,14.0,31.28,215.37,1.26,5632.0,4039.0,5205.0,1593.0,427.0
2020-02-26,8787.9783631624,773379.0,1.05553510967277e+20,2760775.0,617795947.0,6.65157867420407e+22,29.29911468,4158637.0,153.970001,25.35,16.68,311.5,150.25,26.780001,2.068985713,14.0,31.15,216.48,1.245,5632.0,4039.0,5205.0,1593.0,427.0
2020-02-27,8784.9953524383,779052.0,1.14221539309845e+20,2758937.5,618206943.0,6.65157867420407e+22,26.95964399,4170475.5714285714,154.0,23.93,16.469998999999998,297.51001,151.880005,26.620001,2.068985713,14.0,30.21,205.64,1.23,5632.0,4039.0,5205.0,1593.0,427.0
2020-02-28,8778.470510802099,797710.0,1.1851565592993e+20,2756962.5,618646967.0,6.65157867420407e+22,26.28258744,4182314.142857143,148.380005,24.299999,15.53,296.26001,155.309998,26.530001,2.068985713,14.0,30.1,205.8,1.14,5632.0,4039.0,5205.0,1593.0,427.0
2020-02-29,8639.5914172977,673533.0,1.07292241852363e+20,2755225.0,619016107.0,6.65157867420407e+22,18.50395585,4194152.7142857136,148.380005,24.299999,15.53,296.26001,155.309998,26.530001,2.068985713,14.0,30.1,205.8,1.14,5632.0,4039.0,5205.0,1593.0,427.0
2020-03-01,8548.9483224221,671761.0,1.37317108555614e+20,2753012.5,619382171.0,6.65157867420407e+22,14.44661165,4205991.285714285,148.380005,24.299999,15.53,296.26001,155.309998,26.530001,1.6918457009999999,19.0,30.1,205.8,1.14,5632.0,4039.0,5205.0,1593.0,427.0
2020-03-02,8923.044398255899,822598.0,1.14323888576254e+20,2751150.0,619814107.0,6.65157867420407e+22,22.93901727,4217829.857142857,149.199997,24.940001,15.56,309.089996,153.940002,26.389999,1.6918457009999999,19.0,31.08,216.42,1.18,5632.0,4039.0,5205.0,1593.0,427.0
2020-03-03,8791.1120581303,838607.0,1.17392986256154e+20,2749237.5,620239710.0,6.65157867420407e+22,24.71643759,4229668.428571428,153.889999,24.18,16.02,300.23999,156.330002,26.280001,1.6918457009999999,19.0,30.56,209.48,1.14,4837.0,2848.0,4430.0,1989.0,407.0
2020-03-04,8756.9610624113,875551.0,1.27960653687069e+20,2747150.0,620688559.0,6.65157867420407e+22,24.25737051,4241507.0,154.160004,24.67,16.09,312.859985,154.669998,26.370001,1.6918457009999999,19.0,31.43,218.22,1.165,4837.0,2848.0,4430.0,1989.0,407.0
2020-03-05,9078.5787771302,790406.0,1.26170381684968e+20,2745112.5,621120187.0,6.65157867420407e+22,24.37165686,4251564.714285715,157.490005,23.74,16.299999,302.459991,158.520004,26.17,1.6918457009999999,19.0,30.24,211.59,1.28,4837.0,2848.0,4430.0,1989.0,407.0
2020-03-06,9126.6368222216,806400.0,1.18606020580912e+20,2743175.0,621552455.0,6.65157867420407e+22,26.63263902,4261622.428571428,157.550003,22.41,16.18,297.459991,166.770004,26.02,1.6918457009999999,19.0,29.62,208.02,1.27,4837.0,2848.0,4430.0,1989.0,407.0
2020-03-07,8925.2134877789,680471.0,1.2454951361425e+20,2741212.5,621927887.0,6.65157867420407e+22,18.53853474,4271680.142857143,157.550003,22.41,16.18,297.459991,166.770004,26.02,1.6918457009999999,19.0,29.62,208.02,1.27,4837.0,2848.0,4430.0,1989.0,407.0
2020-03-08,8166.3138940249,643994.0,1.18458214195859e+20,2739237.5,622278381.0,6.65157867420407e+22,16.14238732,4281737.857142857,157.550003,22.41,16.18,297.459991,166.770004,26.02,1.6918457009999999,19.0,29.62,208.02,1.27,4837.0,2848.0,4430.0,1989.0,407.0
2020-03-09,7875.750875218299,812717.0,1.19502654883662e+20,2737362.5,622699656.0,7.1094267092888e+22,25.61204951,4291795.571428572,157.809998,17.780001000000006,15.88,274.230011,171.28999299999995,25.74,1.6918457009999999,19.0,26.84,193.57001,1.08,4837.0,2848.0,4430.0,1989.0,407.0
2020-03-10,7959.2282742121,815210.0,1.08973179003695e+20,2735712.5,623120092.0,7.1094267092888e+22,27.941280100000004,4301853.285714285,154.479996,18.629999,15.73,288.420013,162.509995,26.120001,1.6918457009999999,19.0,28.469,204.11,1.07,4368.0,2878.0,3924.0,1490.0,444.0
2020-03-11,7955.3062841815,717216.0,9.88308562089374e+19,2734225.0,623489459.0,7.1094267092888e+22,29.56150425,4311911.0,153.929993,17.639999,15.63,274.359985,156.529999,26.16,1.6918457009999999,19.0,26.85,195.22,1.01,4368.0,2878.0,3924.0,1490.0,444.0
2020-03-12,5800.2089048343005,917471.0,1.22818931333029e+20,2732337.5,623937439.0,7.1094267092888e+22,59.16829292,4362811.142857143,147.78999299999995,15.54,14.62,248.110001,157.5,26.440001,1.6918457009999999,19.0,23.96,177.32001,0.728,4368.0,2878.0,3924.0,1490.0,444.0
2020-03-13,5672.681201031602,781820.0,1.03823627391915e+20,2730775.0,624311950.0,7.1094267092888e+22,84.31311198,4413711.285714285,143.279999,16.870001000000002,13.69,269.320007,153.940002,27.440001,1.6918457009999999,19.0,26.09,192.34,0.72,4368.0,2878.0,3924.0,1490.0,444.0
2020-03-14,5304.149952186,765687.0,1.05889831018393e+20,2729175.0,624664556.0,7.1094267092888e+22,52.86649863,4464611.428571428,143.279999,16.870001000000002,13.69,269.320007,153.940002,27.440001,1.6918457009999999,19.0,26.09,192.34,0.72,4368.0,2878.0,3924.0,1490.0,444.0
2020-03-15,5355.1873735338,643413.0,9.68010456080651e+19,2727687.5,624951675.0,7.1094267092888e+22,44.30830399,4515511.571428572,143.279999,16.870001000000002,13.69,269.320007,153.940002,27.440001,1.6918457009999999,19.0,26.09,192.34,0.72,4368.0,2878.0,3924.0,1490.0,444.0
2020-03-16,4944.7023359837,729759.0,9.75634871020431e+19,2726200.0,625319338.0,7.1094267092888e+22,61.56626918,4566411.714285715,141.639999,14.67,12.0,239.850006,163.910004,26.559999,1.6918457009999999,19.0,22.74,169.3,0.6582,4368.0,2878.0,3924.0,1490.0,444.0
2020-03-17,5465.582594124,759832.0,1.00937216940522e+20,2724662.5,625696969.0,7.1094267092888e+22,62.25196409,4617311.857142857,143.559998,14.71,11.88,252.800003,152.979996,27.030001,1.6918457009999999,19.0,23.25,182.14,0.7476,4474.0,2993.0,3979.0,1481.0,495.0
2020-03-18,5363.8228532507,629262.0,8.26177974862734e+19,2723412.5,626024192.0,7.1094267092888e+22,58.77164193,4668212.0,140.699997,12.58,11.21,240.0,144.350006,27.440001,1.6918457009999999,19.0,20.89,176.60001,0.65,4474.0,2993.0,3979.0,1481.0,495.0
2020-03-19,6301.0634040736995,713003.0,8.81459841593842e+19,2722075.0,626387207.0,7.1094267092888e+22,68.45700527,4751935.714285715,138.03999299999998,13.47,11.32,240.50999500000003,148.279999,28.09,1.6918457009999999,19.0,21.25,177.66,0.7033,4474.0,2993.0,3979.0,1481.0,495.0
2020-03-20,6185.2798385235,735358.0,9.0687830463719e+19,2720712.5,626780246.0,7.1094267092888e+22,79.98994299,4835659.428571428,140.110001,13.6,11.62,228.800003,159.429993,28.01,1.6918457009999999,19.0,20.54,170.7,0.7048,4474.0,2993.0,3979.0,1481.0,495.0
2020-03-21,6187.0537502172,659064.0,1.01658103985495e+20,2719162.5,627110012.0,7.1094267092888e+22,47.08077798,4919383.142857143,140.110001,13.6,11.62,228.800003,159.429993,28.01,1.6918457009999999,19.0,20.54,170.7,0.7048,4474.0,2993.0,3979.0,1481.0,495.0
2020-03-22,5884.3401334651,553438.0,1.04376351623009e+20,2717575.0,627390483.0,7.1094267092888e+22,33.34176341,5003106.857142857,140.110001,13.6,11.62,228.800003,159.429993,28.01,1.6918457009999999,19.0,20.54,170.7,0.7048,4474.0,2993.0,3979.0,1481.0,495.0
2020-03-23,6455.4546882515015,681608.0,9.20761108536675e+19,2716175.0,627742588.0,7.1094267092888e+22,51.42451024,5086830.571428572,146.300003,12.68,12.31,222.949997,166.0,27.969999,1.6918457009999999,19.0,20.2956,170.46001,0.6693,4474.0,2993.0,3979.0,1481.0,495.0
2020-03-24,6784.3180114254,732064.0,1.07784157674678e+20,2714525.0,628113908.0,7.1094267092888e+22,44.74357832,5170554.285714285,153.399994,14.72,13.29,243.149994,162.910004,27.65,1.6918457009999999,19.0,22.56,183.66,0.7977,3909.0,2406.0,3278.0,1503.0,631.0
2020-03-25,6706.9850891337,591886.0,7.59757062173529e+19,2713375.0,628426687.0,7.1094267092888e+22,45.40177404,5254278.0,151.300003,15.14,13.51,246.789993,162.53999299999995,27.389999,1.6918457009999999,19.0,23.61,182.3,0.7732,3909.0,2406.0,3278.0,1503.0,631.0
2020-03-26,6721.4953923809,882424.0,1.12326478212774e+20,2711375.0,628809997.0,5.97538357950362e+22,55.05597495,5333896.428571428,153.240005,15.96,13.53,261.200012,163.339996,26.950001,1.6918457009999999,19.0,25.2583,191.89999,0.8163,3909.0,2406.0,3278.0,1503.0,631.0
2020-03-27,6682.7800491951,839420.0,1.06984296865391e+20,2709437.5,629182441.0,5.97538357950362e+22,41.578544,5413514.857142857,152.25,14.93,13.44,253.419998,167.699997,26.73,1.6918457009999999,19.0,24.05,185.3,0.7887,3909.0,2406.0,3278.0,1503.0,631.0
2020-03-28,6229.4883428258,625437.0,9.34724723042593e+19,2707750.0,629503657.0,5.97538357950362e+22,28.81999627,5493133.285714285,152.25,14.93,13.44,253.419998,167.699997,26.73,1.6918457009999999,19.0,24.05,185.3,0.7887,3909.0,2406.0,3278.0,1503.0,631.0
2020-03-29,5922.4898350923995,579529.0,1.04376530800514e+20,2705862.5,629804113.0,5.97538357950362e+22,21.0619088,5572751.714285715,152.25,14.93,13.44,253.419998,167.699997,26.73,1.6918457009999999,19.0,24.05,185.3,0.7887,3909.0,2406.0,3278.0,1503.0,631.0
2020-03-30,6483.7394455297,777776.0,1.01922858424366e+20,2704025.0,630179254.0,5.97538357950362e+22,26.24289384,5652370.142857143,152.919998,15.09,13.16,261.649994,166.320007,26.85,1.6918457009999999,19.0,24.69,192.03999,0.7915,3909.0,2406.0,3278.0,1503.0,631.0
2020-03-31,6446.4213468415,821826.0,1.10203450696084e+20,2702037.5,630564999.0,5.97538357950362e+22,29.06116194,5731988.571428571,148.050003,15.31,13.05,257.75,164.970001,26.83,1.6918457009999999,19.0,24.16,190.39999,0.833,3947.0,2688.0,3393.0,1259.0,554.0
2020-04-01,6537.3364615033,808466.0,1.05269460967455e+20,2700125.0,630948376.0,5.97538357950362e+22,26.74327122,5811607.0,149.449997,14.58,13.02,246.149994,167.03999299999995,27.0,1.302297431,16.0,22.86,182.31,0.7728,3947.0,2688.0,3393.0,1259.0,554.0
2020-04-02,6850.558711690601,803862.0,1.05937923691358e+20,2698212.5,631350916.0,5.97538357950362e+22,25.01439071,5850397.571428573,151.899994,15.9,13.53,251.830002,168.100006,27.139999,1.302297431,16.0,23.11,186.00999,0.78,3947.0,2688.0,3393.0,1259.0,554.0
2020-04-03,6776.370093566,754391.0,9.11702883341977e+19,2696562.5,631736122.0,5.97538357950362e+22,25.82618528,5889188.142857143,152.649994,15.69,13.46,248.190002,168.5,27.290001,1.302297431,16.0,22.36,183.37,0.9,3947.0,2688.0,3393.0,1259.0,554.0
2020-04-04,6855.9332644576,655944.0,1.09725984465376e+20,2694600.0,632068702.0,5.97538357950362e+22,16.67009774,5927978.714285715,152.649994,15.69,13.46,248.190002,168.5,27.290001,1.302297431,16.0,22.36,183.37,0.9,3947.0,2688.0,3393.0,1259.0,554.0
2020-04-05,6805.362286898901,596650.0,1.19669053856988e+20,2692412.5,632388921.0,5.97538357950362e+22,13.64940917,5966769.285714285,152.649994,15.69,13.46,248.190002,168.5,27.290001,1.302297431,16.0,22.36,183.37,0.9,3947.0,2688.0,3393.0,1259.0,554.0
2020-04-06,7278.243969765799,771478.0,9.08350274549848e+19,2690812.5,632777911.0,5.97538357950362e+22,20.99212028,6005559.857142857,156.880005,16.530001000000002,14.03,264.859985,168.059998,27.299999,1.302297431,16.0,24.49,196.48,1.095,3947.0,2688.0,3393.0,1259.0,554.0
2020-04-07,7175.6674765579,945739.0,1.13590164904115e+20,2688712.5,633204078.0,5.97538357950362e+22,25.32409774,6044350.428571427,156.03999299999995,16.889999,13.99,265.130005,166.300003,27.049999,1.302297431,16.0,24.58,196.39999,1.02,5448.0,3683.0,5093.0,1765.0,355.0
2020-04-08,7367.2933984502015,776631.0,1.03387309957561e+20,2686912.5,633594395.0,6.32013631441592e+22,22.6627845,6083141.0,154.649994,18.030001,13.94,274.02999900000003,165.089996,27.15,1.302297431,16.0,25.54,200.57001,1.07,5448.0,3683.0,5093.0,1765.0,355.0
2020-04-09,7321.8166138877,724013.0,1.13647625279658e+20,2684987.5,633980490.0,6.32013631441592e+22,23.29595386,6123819.0,158.690002,17.82,14.34,278.200012,165.389999,26.950001,1.302297431,16.0,26.14,200.86,1.03,5448.0,3683.0,5093.0,1765.0,355.0
2020-04-10,6866.398189010301,739563.0,1.18316552113219e+20,2682950.0,634371957.0,6.32013631441592e+22,20.78686915,6164497.0,158.690002,17.82,14.34,278.200012,165.389999,26.950001,1.302297431,16.0,26.14,200.86,1.03,5448.0,3683.0,5093.0,1765.0,355.0
2020-04-11,6873.848495157,632958.0,1.16498182681474e+20,2680962.5,634703857.0,6.32013631441592e+22,13.75253175,6205175.0,158.690002,17.82,14.34,278.200012,165.389999,26.950001,1.302297431,16.0,26.14,200.86,1.03,5448.0,3683.0,5093.0,1765.0,355.0
2020-04-12,7043.4388635241,606014.0,1.11543396212483e+20,2679050.0,635016001.0,6.32013631441592e+22,12.86445785,6245853.0,158.690002,17.82,14.34,278.200012,165.389999,26.950001,1.302297431,16.0,26.14,200.86,1.03,5448.0,3683.0,5093.0,1765.0,355.0
2020-04-13,6889.863772348101,778331.0,1.25657598772788e+20,2676912.5,635405923.0,6.32013631441592e+22,16.74379536,6286531.0,161.410004,17.77,14.4,275.660004,163.880005,26.91,1.302297431,16.0,25.73,203.03,1.01,5448.0,3683.0,5093.0,1765.0,355.0
2020-04-14,6887.5549078330005,826328.0,1.22180235529484e+20,2674812.5,635828415.0,6.32013631441592e+22,22.46964436,6327209.0,162.679993,17.709999,14.65,283.790009,163.839996,26.76,1.302297431,16.0,26.73,211.86,1.01,5538.0,3635.0,5141.0,1903.0,397.0
2020-04-15,6718.7999502834,934898.0,1.23997612827673e+20,2672700.0,636272572.0,6.32013631441592e+22,26.54420742,6367887.0,161.850006,16.9,14.49,277.76001,168.179993,26.959999,1.302297431,16.0,25.73,209.42999,1.13,5538.0,3635.0,5141.0,1903.0,397.0
2020-04-16,7166.5828171387,869689.0,1.11972779634855e+20,2670775.0,636735841.0,6.32013631441592e+22,28.64066108,6397208.285714285,161.71000700000005,16.23,14.51,279.100006,170.089996,27.08,1.302297431,16.0,25.92,213.25,1.17,5538.0,3635.0,5141.0,1903.0,397.0
2020-04-17,7065.0823890422,849149.0,9.28872508367844e+19,2669187.5,637155807.0,6.32013631441592e+22,25.54078133,6426529.571428573,158.570007,17.92,14.15,286.640015,167.809998,27.01,1.302297431,16.0,26.93,215.28999,1.14,5538.0,3635.0,5141.0,1903.0,397.0
2020-04-18,7277.140585563101,865591.0,1.1557924230627e+20,2667212.5,637557831.0,6.32013631441592e+22,19.2635742,6455850.857142857,158.570007,17.92,14.15,286.640015,167.809998,27.01,1.302297431,16.0,26.93,215.28999,1.14,5538.0,3635.0,5141.0,1903.0,397.0
2020-04-19,7185.87030343,710287.0,1.13104068921449e+20,2665312.5,637906556.0,6.32013631441592e+22,15.56965781,6485172.142857143,158.570007,17.92,14.15,286.640015,167.809998,27.01,1.302297431,16.0,26.93,215.28999,1.14,5538.0,3635.0,5141.0,1903.0,397.0
2020-04-20,6856.146434544599,851022.0,1.15969768938588e+20,2663300.0,638349607.0,6.32013631441592e+22,21.97670283,6514493.428571427,159.699997,17.35,14.26,281.589996,169.160004,27.1,1.302297431,16.0,26.56,212.74001,1.1,5538.0,3635.0,5141.0,1903.0,397.0
